ID,level,drift,input_noise,N_fixations,N_distant_fixations,N_saccades,done,run,SoC,crashed,N_prior_crashs,trials_since_last_crash,crashed_in_last_trial,consecutive_crash_success,N_consecutive_crash_success
AS01RH1,5,T,W,24.0,6.0,13.0,False,41,5.0,1,12,0,0,0,9
AS01RH1,2,F,W,100.0,38.0,10.0,True,42,7.0,0,13,1,1,1,10
AS01RH1,5,F,W,51.0,24.0,4.0,True,43,7.0,0,13,2,0,0,10
AS01RH1,4,T,S,37.0,14.0,2.0,False,44,4.0,1,13,0,0,0,10
AS01RH1,5,T,W,21.0,4.0,6.0,False,45,2.0,1,14,1,1,0,10
AS01RH1,5,T,S,67.0,18.0,6.0,True,46,5.0,0,15,1,1,1,11
AS01RH1,6,T,S,46.0,15.0,7.0,False,47,5.0,1,15,0,0,0,11
AS01RH1,6,T,S,26.0,11.0,7.0,False,48,4.0,1,16,1,1,0,11
EH08OI1,5,F,W,45.0,28.0,28.0,True,0,7.0,0,0,1,1,1,1
EH08OI1,6,T,S,19.0,11.0,12.0,False,1,3.0,1,0,0,0,0,1
EH08OI1,3,T,S,22.0,15.0,11.0,False,2,1.0,1,1,1,1,0,1
EH08OI1,5,T,W,37.0,20.0,27.0,False,3,3.0,1,2,2,1,0,1
EH08OI1,5,T,S,72.0,43.0,26.0,False,4,2.0,1,3,3,1,0,1
EH08OI1,2,F,S,73.0,66.0,39.0,True,5,6.0,0,4,1,1,1,2
EH08OI1,4,F,N,88.0,76.0,30.0,True,6,7.0,0,4,2,0,0,2
EH08OI1,5,F,N,42.0,34.0,34.0,True,7,7.0,0,4,3,0,0,2
EH08OI1,2,T,N,83.0,62.0,38.0,True,8,6.0,0,4,4,0,0,2
EH08OI1,4,T,S,33.0,20.0,22.0,False,9,3.0,1,4,0,0,0,2
EH08OI1,4,F,W,89.0,70.0,31.0,True,10,7.0,0,5,1,1,1,3
EH08OI1,3,F,S,48.0,34.0,25.0,True,11,5.0,0,5,2,0,0,3
EH08OI1,6,F,W,92.0,73.0,33.0,True,12,7.0,0,5,3,0,0,3
EH08OI1,5,T,S,25.0,8.0,16.0,False,13,3.0,1,5,0,0,0,3
EH08OI1,3,F,W,52.0,40.0,34.0,True,14,7.0,0,6,1,1,1,4
EH08OI1,5,T,W,28.0,15.0,21.0,False,15,6.0,1,6,0,0,0,4
EH08OI1,2,T,S,85.0,64.0,57.0,True,16,6.0,0,7,1,1,1,5
EH08OI1,3,F,N,45.0,36.0,21.0,True,17,6.0,0,7,2,0,0,5
EH08OI1,4,F,S,92.0,75.0,61.0,True,18,7.0,0,7,3,0,0,5
EH08OI1,6,T,N,51.0,26.0,38.0,False,19,5.0,1,7,0,0,0,5
EH08OI1,6,F,S,60.0,44.0,38.0,False,20,2.0,1,8,1,1,0,5
EH08OI1,5,T,S,29.0,13.0,22.0,False,21,2.0,1,9,2,1,0,5
EH08OI1,4,T,S,74.0,50.0,90.0,False,22,3.0,1,10,3,1,0,5
EH08OI1,5,F,S,39.0,28.0,22.0,True,23,6.0,0,11,1,1,1,6
EH08OI1,6,F,N,63.0,53.0,21.0,False,24,5.0,1,11,0,0,0,6
EH08OI1,4,T,N,76.0,58.0,40.0,True,25,7.0,0,12,1,1,1,7
EH08OI1,1,T,W,39.0,32.0,15.0,True,26,6.0,0,12,2,0,0,7
EH08OI1,1,F,N,45.0,36.0,23.0,True,27,6.0,0,12,3,0,0,7
EH08OI1,5,T,W,26.0,11.0,17.0,False,28,4.0,1,12,0,0,0,7
EH08OI1,6,F,S,45.0,32.0,31.0,False,29,6.0,1,13,1,1,0,7
EH08OI1,1,T,N,43.0,30.0,29.0,True,30,7.0,0,14,1,1,1,8
EH08OI1,2,F,N,76.0,69.0,47.0,True,31,7.0,0,14,2,0,0,8
EH08OI1,3,T,W,45.0,28.0,29.0,False,32,5.0,1,14,0,0,0,8
EH08OI1,1,F,W,46.0,38.0,26.0,True,33,7.0,0,15,1,1,1,9
EH08OI1,3,T,N,46.0,31.0,26.0,True,34,6.0,0,15,2,0,0,9
EH08OI1,6,F,S,22.0,15.0,17.0,False,35,4.0,1,15,0,0,0,9
EH08OI1,1,F,S,45.0,36.0,26.0,True,36,3.0,0,16,1,1,1,10
EH08OI1,2,F,W,83.0,73.0,47.0,True,37,5.0,0,16,2,0,0,10
EH08OI1,4,T,S,74.0,47.0,35.0,False,38,4.0,1,16,0,0,0,10
EH08OI1,6,T,W,41.0,16.0,23.0,False,39,5.0,1,17,1,1,0,10
EH08OI1,6,T,N,31.0,12.0,32.0,False,40,4.0,1,18,2,1,0,10
EH08OI1,6,F,N,25.0,17.0,24.0,False,41,4.0,1,19,3,1,0,10
EH08OI1,4,T,W,93.0,64.0,34.0,True,42,5.0,0,20,1,1,1,11
EH08OI1,2,T,W,71.0,54.0,56.0,True,43,6.0,0,20,2,0,0,11
EH08OI1,6,F,N,92.0,74.0,62.0,True,44,7.0,0,20,3,0,0,11
EH08OI1,6,T,W,20.0,12.0,17.0,False,45,5.0,1,20,0,0,0,11
EH08OI1,6,T,N,35.0,18.0,24.0,False,46,4.0,1,21,1,1,0,11
EH08OI1,5,T,N,19.0,6.0,20.0,False,47,4.0,1,22,2,1,0,11
EH08OI1,6,T,W,83.0,45.0,23.0,False,48,6.0,1,23,3,1,0,11
EH08OI1,1,T,S,45.0,35.0,19.0,True,49,6.0,0,24,1,1,1,12
EH08OI1,5,T,N,20.0,8.0,10.0,False,50,4.0,1,24,0,0,0,12
EH08OI1,5,T,N,43.0,23.0,21.0,True,51,5.0,0,25,1,1,1,13
EH08OI1,3,T,S,39.0,31.0,16.0,True,52,6.0,0,25,2,0,0,13
EH08OI1,6,T,S,49.0,20.0,34.0,False,53,4.0,1,25,0,0,0,13
EH08OI1,3,T,W,25.0,15.0,13.0,False,54,5.0,1,26,1,1,0,13
EH08OI1,6,T,S,50.0,32.0,41.0,False,55,4.0,1,27,2,1,0,13
EH08OI1,3,T,W,37.0,34.0,12.0,True,56,6.0,0,28,1,1,1,14
EI13RE1,3,F,N,68.0,22.0,9.0,True,0,6.0,0,0,2,0,0,0
EI13RE1,4,T,N,98.0,98.0,28.0,False,1,4.0,1,0,0,0,0,0
EI13RE1,6,T,N,44.0,35.0,28.0,False,2,4.0,1,1,1,1,0,0
EI13RE1,1,F,W,72.0,42.0,18.0,True,3,7.0,0,2,1,1,1,1
EI13RE1,3,T,N,67.0,67.0,16.0,True,4,6.0,0,2,2,0,0,1
EI13RE1,1,F,S,60.0,36.0,18.0,True,5,7.0,0,2,3,0,0,1
EI13RE1,4,F,S,124.0,59.0,25.0,True,6,5.0,0,2,4,0,0,1
EI13RE1,3,F,W,64.0,63.0,22.0,True,7,7.0,0,2,5,0,0,1
EI13RE1,4,T,N,110.0,43.0,22.0,False,8,5.0,1,2,0,0,0,1
EI13RE1,1,T,N,74.0,49.0,30.0,True,9,6.0,0,3,1,1,1,2
EI13RE1,6,F,N,139.0,74.0,24.0,True,10,5.0,0,3,2,0,0,2
EI13RE1,5,T,N,103.0,103.0,80.0,False,11,3.0,1,3,0,0,0,2
EI13RE1,4,T,W,144.0,85.0,38.0,True,12,3.0,0,4,1,1,1,3
EI13RE1,2,F,N,141.0,88.0,58.0,True,13,7.0,0,4,2,0,0,3
EI13RE1,1,T,S,61.0,42.0,23.0,True,14,7.0,0,4,3,0,0,3
EI13RE1,3,F,S,57.0,23.0,12.0,False,15,5.0,1,4,0,0,0,3
EI13RE1,5,T,W,31.0,9.0,12.0,False,16,2.0,1,5,1,1,0,3
EI13RE1,2,T,W,146.0,78.0,61.0,True,17,7.0,0,6,1,1,1,4
EI13RE1,2,F,W,143.0,90.0,36.0,True,18,7.0,0,6,2,0,0,4
EI13RE1,6,F,W,84.0,43.0,10.0,False,19,5.0,1,6,0,0,0,4
EI13RE1,3,F,S,102.0,58.0,18.0,True,20,7.0,0,7,1,1,1,5
EI13RE1,5,T,W,21.0,10.0,18.0,False,21,3.0,1,7,0,0,0,5
EI13RE1,5,T,S,56.0,21.0,15.0,False,22,4.0,1,8,1,1,0,5
EI13RE1,1,F,N,58.0,32.0,21.0,True,23,7.0,0,9,1,1,1,6
EI13RE1,6,T,N,65.0,34.0,15.0,False,24,5.0,1,9,0,0,0,6
EI13RE1,4,T,S,59.0,26.0,16.0,False,25,6.0,1,10,1,1,0,6
EI13RE1,5,F,S,42.0,39.0,6.0,False,26,5.0,1,11,2,1,0,6
EI13RE1,4,T,S,32.0,13.0,6.0,False,27,6.0,1,12,3,1,0,6
EI13RE1,6,F,W,73.0,45.0,8.0,False,28,5.0,1,13,4,1,0,6
EI13RE1,5,F,W,73.0,49.0,15.0,True,29,6.0,0,14,1,1,1,7
EI13RE1,4,T,N,193.0,145.0,50.0,True,30,7.0,0,14,2,0,0,7
EI13RE1,6,T,S,31.0,23.0,4.0,False,31,4.0,1,14,0,0,0,7
EI13RE1,6,T,W,17.0,9.0,9.0,False,32,4.0,1,15,1,1,0,7
EI13RE1,2,F,S,143.0,77.0,17.0,True,33,6.0,0,16,1,1,1,8
EI13RE1,2,T,S,279.0,242.0,254.0,True,34,6.0,0,16,2,0,0,8
EI13RE1,6,T,N,112.0,74.0,44.0,False,35,5.0,1,16,0,0,0,8
EI13RE1,2,T,N,213.0,106.0,44.0,True,36,6.0,0,17,1,1,1,9
EI13RE1,4,F,W,157.0,78.0,30.0,True,37,6.0,0,17,2,0,0,9
EI13RE1,6,T,W,80.0,45.0,21.0,False,38,5.0,1,17,0,0,0,9
EI13RE1,5,F,N,23.0,13.0,12.0,False,39,6.0,1,18,1,1,0,9
EI13RE1,6,F,W,89.0,45.0,15.0,False,40,6.0,1,19,2,1,0,9
EI13RE1,5,T,W,19.0,5.0,11.0,False,41,4.0,1,20,3,1,0,9
EI13RE1,5,F,S,49.0,31.0,65.0,False,42,2.0,1,21,4,1,0,9
EI13RE1,6,T,S,39.0,19.0,6.0,False,43,5.0,1,22,5,1,0,9
EI13RE1,6,T,S,57.0,34.0,15.0,False,44,3.0,1,23,6,1,0,9
EI13RE1,4,T,S,160.0,88.0,100.0,False,45,5.0,1,24,7,1,0,9
EI13RE1,4,F,N,105.0,52.0,44.0,False,46,3.0,1,25,8,1,0,9
EI13RE1,5,T,N,31.0,14.0,10.0,False,47,3.0,1,26,9,1,0,9
EI13RE1,5,T,N,27.0,13.0,7.0,False,48,4.0,1,27,10,1,0,9
EI13RE1,3,T,W,71.0,39.0,18.0,True,49,6.0,0,28,1,1,1,10
EI13RE1,5,F,N,68.0,37.0,18.0,True,50,5.0,0,28,2,0,0,10
EI13RE1,5,F,S,71.0,37.0,40.0,False,51,3.0,1,28,0,0,0,10
EI13RE1,3,T,S,21.0,11.0,2.0,False,52,4.0,1,29,1,1,0,10
EI13RE1,1,T,W,80.0,46.0,14.0,True,53,6.0,0,30,1,1,1,11
EI13RE1,6,F,S,210.0,93.0,24.0,False,54,2.0,1,30,0,0,0,11
EI13RE1,6,F,S,108.0,55.0,11.0,True,55,4.0,0,31,1,1,1,12
EI13RE1,4,F,N,101.0,51.0,26.0,False,56,6.0,1,31,0,0,0,12
EI13RE1,3,T,S,75.0,35.0,9.0,True,57,4.0,0,32,1,1,1,13
EI13RE1,5,T,S,19.0,10.0,7.0,False,58,2.0,1,32,0,0,0,13
EI13RE1,4,F,N,67.0,41.0,5.0,False,59,6.0,1,33,1,1,0,13
EI13RE1,6,T,W,253.0,253.0,157.0,False,60,5.0,1,34,2,1,0,13
EI13RE1,5,T,S,23.0,8.0,13.0,False,61,2.0,1,35,3,1,0,13
EL10RM1,4,T,S,129.0,77.0,37.0,True,0,6.0,0,0,1,1,1,1
EL10RM1,5,F,W,77.0,43.0,34.0,True,1,7.0,0,0,2,0,0,1
EL10RM1,5,T,S,41.0,41.0,22.0,False,2,2.0,1,0,0,0,0,1
EL10RM1,2,F,S,109.0,56.0,39.0,True,3,7.0,0,1,1,1,1,2
EL10RM1,1,F,S,46.0,15.0,23.0,True,4,7.0,0,1,2,0,0,2
EL10RM1,4,F,W,159.0,71.0,225.0,True,5,6.0,0,1,3,0,0,2
EL10RM1,1,F,W,42.0,17.0,14.0,True,6,7.0,0,1,4,0,0,2
EL10RM1,3,F,S,61.0,24.0,22.0,True,7,6.0,0,1,5,0,0,2
EL10RM1,6,T,W,26.0,9.0,7.0,False,8,2.0,1,1,0,0,0,2
EL10RM1,3,T,N,24.0,10.0,7.0,False,9,1.0,1,2,1,1,0,2
EL10RM1,1,T,S,51.0,17.0,19.0,True,10,6.0,0,3,1,1,1,3
EL10RM1,3,F,W,48.0,16.0,22.0,True,11,6.0,0,3,2,0,0,3
EL10RM1,1,T,N,42.0,11.0,11.0,True,12,6.0,0,3,3,0,0,3
EL10RM1,2,T,W,86.0,35.0,31.0,True,13,6.0,0,3,4,0,0,3
EL10RM1,3,F,N,62.0,23.0,19.0,True,14,6.0,0,3,5,0,0,3
EL10RM1,5,T,S,12.0,3.0,5.0,False,15,6.0,1,3,0,0,0,3
EL10RM1,6,T,W,27.0,10.0,7.0,False,16,4.0,1,4,1,1,0,3
EL10RM1,6,T,S,30.0,14.0,11.0,False,17,2.0,1,5,2,1,0,3
EL10RM1,5,F,N,60.0,24.0,21.0,True,18,6.0,0,6,1,1,1,4
EL10RM1,5,T,S,27.0,5.0,3.0,False,19,3.0,1,6,0,0,0,4
EL10RM1,3,T,W,70.0,31.0,15.0,True,20,5.0,0,7,1,1,1,5
EL10RM1,2,T,S,83.0,20.0,22.0,True,21,5.0,0,7,2,0,0,5
EL10RM1,3,T,S,23.0,5.0,9.0,False,22,3.0,1,7,0,0,0,5
EL10RM1,6,F,S,80.0,42.0,19.0,False,23,5.0,1,8,1,1,0,5
EL10RM1,4,F,S,110.0,50.0,27.0,True,24,6.0,0,9,1,1,1,6
EL10RM1,4,T,W,94.0,36.0,18.0,True,25,6.0,0,9,2,0,0,6
EL10RM1,5,F,S,43.0,19.0,9.0,False,26,3.0,1,9,0,0,0,6
EL10RM1,4,T,N,41.0,15.0,13.0,False,27,3.0,1,10,1,1,0,6
EL10RM1,5,F,S,45.0,22.0,11.0,True,28,5.0,0,11,1,1,1,7
EL10RM1,6,T,S,17.0,8.0,6.0,False,29,2.0,1,11,0,0,0,7
EL10RM1,6,F,W,28.0,13.0,4.0,False,30,3.0,1,12,1,1,0,7
EL10RM1,5,T,N,19.0,5.0,12.0,False,31,3.0,1,13,2,1,0,7
EL10RM1,6,F,N,30.0,12.0,9.0,False,32,4.0,1,14,3,1,0,7
EL10RM1,4,F,N,74.0,37.0,21.0,False,33,3.0,1,15,4,1,0,7
EL10RM1,1,T,W,44.0,16.0,11.0,True,34,6.0,0,16,1,1,1,8
EL10RM1,4,F,N,43.0,43.0,1032.0,True,35,5.0,0,16,2,0,0,8
EL10RM1,6,T,N,50.0,14.0,13.0,False,36,4.0,1,16,0,0,0,8
EL10RM1,3,T,S,42.0,18.0,9.0,True,37,5.0,0,17,1,1,1,9
EL10RM1,6,T,N,29.0,13.0,9.0,False,38,2.0,1,17,0,0,0,9
EL10RM1,5,T,N,18.0,8.0,16.0,False,39,2.0,1,18,1,1,0,9
EL10RM1,2,F,N,84.0,39.0,22.0,True,40,5.0,0,19,1,1,1,10
EL10RM1,2,F,W,19.0,9.0,10.0,False,41,4.0,1,19,0,0,0,10
EL10RM1,6,F,S,60.0,30.0,16.0,False,42,4.0,1,20,1,1,0,10
EL10RM1,6,F,W,47.0,30.0,36.0,False,43,3.0,1,21,2,1,0,10
EL10RM1,6,T,W,12.0,2.0,5.0,False,44,2.0,1,22,3,1,0,10
EL10RM1,6,F,W,102.0,65.0,23.0,True,45,5.0,0,23,1,1,1,11
EL10RM1,1,F,N,362.0,360.0,76.0,True,46,5.0,0,23,2,0,0,11
EL10RM1,6,F,S,5.0,2.0,6.0,False,47,5.0,1,23,0,0,0,11
EL10RM1,3,T,N,19.0,4.0,9.0,False,48,3.0,1,24,1,1,0,11
EL10RM1,6,T,S,20.0,6.0,6.0,False,49,4.0,1,25,2,1,0,11
EL10RM1,5,T,N,50.0,19.0,9.0,True,50,5.0,0,26,1,1,1,12
EL10RM1,2,F,W,79.0,20.0,14.0,True,51,5.0,0,26,2,0,0,12
EL10RM1,5,T,W,28.0,6.0,9.0,False,52,2.0,1,26,0,0,0,12
EL10RM1,4,T,N,47.0,18.0,9.0,False,53,3.0,1,27,1,1,0,12
EL10RM1,6,F,N,20.0,9.0,18.0,False,54,5.0,1,28,2,1,0,12
EL10RM1,6,F,N,56.0,36.0,16.0,False,55,5.0,1,29,3,1,0,12
EL10RM1,2,T,N,94.0,29.0,19.0,True,56,5.0,0,30,1,1,1,13
EL10RM1,6,T,N,65.0,29.0,15.0,False,57,5.0,1,30,0,0,0,13
EL10RM1,3,T,N,364.0,361.0,51.0,True,58,6.0,0,31,1,1,1,14
EL10RM1,5,T,W,13.0,3.0,13.0,False,59,4.0,1,31,0,0,0,14
EL10RM1,5,T,W,13.0,5.0,12.0,False,60,3.0,1,32,1,1,0,14
EL10RM1,4,T,N,19.0,6.0,6.0,False,61,3.0,1,33,2,1,0,14
EU29TT1,5,F,S,61.0,33.0,12.0,True,0,6.0,0,0,1,1,1,1
EU29TT1,5,T,S,55.0,22.0,15.0,False,1,3.0,1,0,0,0,0,1
EU29TT1,4,F,N,66.0,43.0,16.0,False,2,7.0,1,1,1,1,0,1
EU29TT1,4,T,N,103.0,41.0,24.0,True,3,6.0,0,2,1,1,1,2
EU29TT1,4,T,S,55.0,19.0,12.0,False,4,5.0,1,2,0,0,0,2
EU29TT1,6,F,W,68.0,23.0,13.0,False,5,6.0,1,3,1,1,0,2
EU29TT1,5,T,N,36.0,24.0,18.0,False,6,3.0,1,4,2,1,0,2
EU29TT1,6,T,W,42.0,11.0,12.0,False,7,3.0,1,5,3,1,0,2
EU29TT1,2,F,N,99.0,43.0,22.0,True,8,7.0,0,6,1,1,1,3
EU29TT1,2,T,N,95.0,31.0,24.0,True,9,7.0,0,6,2,0,0,3
EU29TT1,1,F,N,48.0,14.0,16.0,True,10,7.0,0,6,3,0,0,3
EU29TT1,6,T,N,80.0,18.0,32.0,False,11,4.0,1,6,0,0,0,3
EU29TT1,1,F,W,48.0,20.0,20.0,True,12,7.0,0,7,1,1,1,4
EU29TT1,2,T,W,97.0,48.0,27.0,True,13,7.0,0,7,2,0,0,4
EU29TT1,2,F,S,91.0,28.0,43.0,True,14,7.0,0,7,3,0,0,4
EU29TT1,1,T,W,49.0,17.0,19.0,True,15,7.0,0,7,4,0,0,4
EU29TT1,3,F,N,57.0,25.0,16.0,True,16,6.0,0,7,5,0,0,4
EU29TT1,6,F,S,96.0,27.0,27.0,True,17,6.0,0,7,6,0,0,4
EU29TT1,1,F,S,43.0,14.0,13.0,True,18,7.0,0,7,7,0,0,4
EU29TT1,3,F,S,43.0,21.0,25.0,True,19,7.0,0,7,8,0,0,4
EU29TT1,6,T,S,41.0,9.0,11.0,False,20,4.0,1,7,0,0,0,4
EU29TT1,1,T,S,46.0,18.0,17.0,True,21,7.0,0,8,1,1,1,5
EU29TT1,6,T,W,20.0,8.0,7.0,False,22,4.0,1,8,0,0,0,5
EU29TT1,5,T,W,19.0,6.0,14.0,False,23,2.0,1,9,1,1,0,5
EU29TT1,2,T,S,87.0,26.0,23.0,True,24,7.0,0,10,1,1,1,6
EU29TT1,5,T,S,23.0,5.0,13.0,False,25,3.0,1,10,0,0,0,6
EU29TT1,6,F,N,101.0,30.0,27.0,True,26,7.0,0,11,1,1,1,7
EU29TT1,5,T,W,11.0,3.0,6.0,False,27,3.0,1,11,0,0,0,7
EU29TT1,5,T,N,15.0,8.0,7.0,False,28,1.0,1,12,1,1,0,7
EU29TT1,1,T,N,56.0,23.0,10.0,True,29,7.0,0,13,1,1,1,8
EU29TT1,3,T,S,45.0,16.0,17.0,True,30,7.0,0,13,2,0,0,8
EU29TT1,6,T,W,48.0,7.0,12.0,False,31,5.0,1,13,0,0,0,8
EU29TT1,6,T,S,13.0,4.0,5.0,False,32,4.0,1,14,1,1,0,8
EU29TT1,4,F,N,92.0,34.0,18.0,True,33,7.0,0,15,1,1,1,9
EU29TT1,4,T,S,83.0,24.0,13.0,True,34,6.0,0,15,2,0,0,9
EU29TT1,5,F,N,47.0,16.0,16.0,True,35,7.0,0,15,3,0,0,9
EU29TT1,4,T,W,40.0,12.0,10.0,False,36,5.0,1,15,0,0,0,9
EU29TT1,4,F,S,24.0,7.0,13.0,False,37,5.0,1,16,1,1,0,9
EU29TT1,3,F,W,40.0,5.0,14.0,True,38,7.0,0,17,1,1,1,10
EU29TT1,4,F,S,89.0,26.0,21.0,True,39,7.0,0,17,2,0,0,10
EU29TT1,4,F,W,83.0,33.0,27.0,True,40,7.0,0,17,3,0,0,10
EU29TT1,3,T,N,48.0,11.0,11.0,True,41,7.0,0,17,4,0,0,10
EU29TT1,5,F,W,43.0,13.0,12.0,True,42,7.0,0,17,5,0,0,10
EU29TT1,5,T,W,18.0,7.0,7.0,False,43,5.0,1,17,0,0,0,10
EU29TT1,5,T,N,29.0,8.0,12.0,False,44,5.0,1,18,1,1,0,10
EU29TT1,6,T,N,97.0,29.0,12.0,True,45,7.0,0,19,1,1,1,11
EU29TT1,6,F,W,93.0,35.0,27.0,True,46,7.0,0,19,2,0,0,11
EU29TT1,4,T,W,43.0,18.0,15.0,False,47,7.0,1,19,0,0,0,11
EU29TT1,5,T,S,18.0,5.0,6.0,False,48,4.0,1,20,1,1,0,11
EU29TT1,6,T,S,47.0,9.0,11.0,False,49,6.0,1,21,2,1,0,11
EU29TT1,3,T,W,38.0,9.0,6.0,True,50,7.0,0,22,1,1,1,12
EU29TT1,4,T,W,87.0,27.0,15.0,True,51,7.0,0,22,2,0,0,12
EU29TT1,2,F,W,87.0,18.0,23.0,True,52,7.0,0,22,3,0,0,12
FR04AN,5,T,N,42.0,26.0,8.0,False,0,4.0,1,0,0,0,0,0
FR04AN,6,F,S,150.0,121.0,33.0,True,1,5.0,0,1,1,1,1,1
FR04AN,2,T,N,134.0,117.0,45.0,True,2,7.0,0,1,2,0,0,1
FR04AN,4,T,W,145.0,124.0,74.0,True,3,7.0,0,1,3,0,0,1
FR04AN,5,F,W,70.0,51.0,14.0,True,4,6.0,0,1,4,0,0,1
FR04AN,4,T,N,122.0,111.0,64.0,True,5,7.0,0,1,5,0,0,1
FR04AN,1,F,W,58.0,29.0,14.0,True,6,7.0,0,1,6,0,0,1
FR04AN,6,F,W,116.0,101.0,23.0,True,7,6.0,0,1,7,0,0,1
FR04AN,5,T,S,75.0,60.0,15.0,True,8,3.0,0,1,8,0,0,1
FR04AN,2,F,S,115.0,80.0,29.0,True,9,7.0,0,1,9,0,0,1
FR04AN,5,F,N,59.0,44.0,17.0,True,10,7.0,0,1,10,0,0,1
FR04AN,1,T,W,59.0,48.0,14.0,True,11,7.0,0,1,11,0,0,1
FR04AN,3,F,W,57.0,35.0,18.0,True,12,6.0,0,1,12,0,0,1
FR04AN,2,F,N,108.0,79.0,36.0,True,13,7.0,0,1,13,0,0,1
FR04AN,1,F,S,54.0,37.0,17.0,True,14,7.0,0,1,14,0,0,1
FR04AN,4,T,S,119.0,107.0,29.0,True,15,6.0,0,1,15,0,0,1
FR04AN,5,F,S,49.0,38.0,11.0,True,16,6.0,0,1,16,0,0,1
FR04AN,6,T,S,70.0,53.0,15.0,False,17,4.0,1,1,0,0,0,1
FR04AN,3,T,W,59.0,36.0,19.0,True,18,7.0,0,2,1,1,1,2
FR04AN,6,T,W,39.0,24.0,13.0,False,19,4.0,1,2,0,0,0,2
FR04AN,2,F,W,103.0,51.0,33.0,True,20,7.0,0,3,1,1,1,3
FR04AN,1,F,N,53.0,30.0,25.0,True,21,7.0,0,3,2,0,0,3
FR04AN,3,T,S,59.0,53.0,18.0,True,22,6.0,0,3,3,0,0,3
FR04AN,6,F,N,119.0,100.0,32.0,True,23,6.0,0,3,4,0,0,3
FR04AN,4,F,W,86.0,67.0,29.0,True,24,7.0,0,3,5,0,0,3
FR04AN,4,F,N,99.0,84.0,38.0,True,25,7.0,0,3,6,0,0,3
FR04AN,5,T,N,16.0,10.0,6.0,False,26,5.0,1,3,0,0,0,3
FR04AN,2,T,W,84.0,69.0,29.0,True,27,6.0,0,4,1,1,1,4
FR04AN,3,F,S,55.0,42.0,17.0,True,28,7.0,0,4,2,0,0,4
FR04AN,3,T,N,70.0,59.0,16.0,True,29,6.0,0,4,3,0,0,4
FR04AN,1,T,N,55.0,47.0,12.0,True,30,7.0,0,4,4,0,0,4
FR04AN,6,T,N,93.0,77.0,23.0,False,31,4.0,1,4,0,0,0,4
FR04AN,6,T,W,42.0,29.0,10.0,False,32,4.0,1,5,1,1,0,4
FR04AN,5,T,W,24.0,15.0,8.0,False,33,4.0,1,6,2,1,0,4
FR04AN,6,T,S,62.0,44.0,19.0,False,34,5.0,1,7,3,1,0,4
FR04AN,6,T,S,52.0,44.0,13.0,False,35,6.0,1,8,4,1,0,4
FR04AN,2,T,S,122.0,88.0,48.0,True,36,6.0,0,9,1,1,1,5
FR04AN,1,T,S,62.0,50.0,20.0,True,37,6.0,0,9,2,0,0,5
FR04AN,5,T,N,42.0,30.0,10.0,False,38,4.0,1,9,0,0,0,5
FR04AN,6,T,W,82.0,55.0,19.0,False,39,4.0,1,10,1,1,0,5
FR04AN,3,F,N,60.0,49.0,23.0,True,40,7.0,0,11,1,1,1,6
FR04AN,6,T,N,92.0,82.0,21.0,False,41,5.0,1,11,0,0,0,6
FR04AN,6,T,N,129.0,123.0,36.0,False,42,6.0,1,12,1,1,0,6
FR04AN,4,F,S,112.0,103.0,61.0,True,43,7.0,0,13,1,1,1,7
FR04AN,5,T,W,24.0,14.0,14.0,False,44,5.0,1,13,0,0,0,7
FR04AN,5,T,W,42.0,30.0,14.0,False,45,6.0,1,14,1,1,0,7
IT02IT1,6,T,N,47.0,30.0,27.0,False,0,3.0,1,0,2,1,0,0
IT02IT1,6,T,S,33.0,19.0,21.0,False,1,4.0,1,1,3,1,0,0
IT02IT1,2,F,W,106.0,93.0,57.0,True,2,7.0,0,2,1,1,1,1
IT02IT1,6,F,N,115.0,105.0,43.0,True,3,6.0,0,2,2,0,0,1
IT02IT1,4,F,S,78.0,66.0,37.0,False,4,7.0,1,2,0,0,0,1
IT02IT1,5,F,N,57.0,46.0,19.0,True,5,7.0,0,3,1,1,1,2
IT02IT1,2,T,S,91.0,71.0,56.0,True,6,7.0,0,3,2,0,0,2
IT02IT1,3,T,N,61.0,48.0,33.0,True,7,6.0,0,3,3,0,0,2
IT02IT1,6,T,N,23.0,9.0,14.0,False,8,4.0,1,3,0,0,0,2
IT02IT1,4,T,N,89.0,73.0,41.0,False,9,5.0,1,4,1,1,0,2
IT02IT1,1,T,S,49.0,37.0,35.0,True,10,7.0,0,5,1,1,1,3
IT02IT1,3,F,S,46.0,28.0,22.0,True,11,2.0,0,5,2,0,0,3
IT02IT1,1,F,W,45.0,32.0,19.0,True,12,7.0,0,5,3,0,0,3
IT02IT1,1,F,S,49.0,41.0,32.0,True,13,7.0,0,5,4,0,0,3
IT02IT1,5,T,W,13.0,9.0,6.0,False,14,5.0,1,5,0,0,0,3
IT02IT1,2,T,N,99.0,83.0,53.0,True,15,7.0,0,6,1,1,1,4
IT02IT1,2,F,S,91.0,75.0,69.0,True,16,7.0,0,6,2,0,0,4
IT02IT1,6,F,S,49.0,42.0,19.0,False,17,5.0,1,6,0,0,0,4
IT02IT1,4,F,S,102.0,84.0,64.0,True,18,7.0,0,7,1,1,1,5
IT02IT1,1,F,N,51.0,36.0,38.0,True,19,7.0,0,7,2,0,0,5
IT02IT1,2,F,N,66.0,47.0,54.0,True,20,7.0,0,7,3,0,0,5
