frame,trial,attempt,time_played,time_tag,level_size_y,player_pos,collision,current_input,current_drift,drift_variation,drift_type,level_done,visible_obstacles,last_walls_tile,adjacent_wall_tiles_x_pos,visible_drift_tiles,expectability,SoC,adjusted_time_tag,start_input,N_input,input_change,input_duration,drift_tile_onset,second_drift_tile_onset,drift_onset,N_drift,individual_drift_tile_variation,individual_drift_tile_direction,input_before_drift,input_countering_drift
722,1,1,12.365644216537476,10135.382081505,14094,"[954, 270]",False,Right,0.0,A,fake,False,"[[540, 72], [1116, 180], [810, 270], [918, 414], [1152, 720]]","[1200, 10272]",,"[[396, 786]]",,,10147.747725721538,1.0,8.0,0.0,0.13375782966613592,0,0,0,,B,Left,1,1
760,1,1,13.017892837524414,10135.382081505,14094,"[954, 270]",False,Left,0.0,A,fake,False,"[[756, 42], [864, 186], [1098, 492], [1044, 726], [792, 798]]","[1158, 10044]",,"[[354, 558]]",,,10148.399974342525,1.0,9.0,1.0,0.3764195442199707,0,0,0,,B,Left,1,1
801,1,1,13.744557619094849,10135.382081505,14094,"[954, 270]",False,Right,0.0,A,fake,False,"[[1230, 246], [1176, 480], [924, 552], [942, 696], [996, 804]]","[1278, 9798]",,"[[474, 312]]",,,10149.126639124095,1.0,10.0,1.0,0.129927396774292,0,0,0,,B,Left,1,1
1793,1,1,30.96549940109253,10135.382081505,14094,"[954, 270]",False,Left,0.0,A,fake,False,"[[759, 306], [1083, 216], [849, 216], [705, 378], [579, 684], [993, 702]]","[1197, 3846]",,"[[1299, 444]]",,,10166.347580906093,1.0,22.0,0.0,0.20230913162231445,0,0,0,,B,Right,1,1
679,4,1,11.597334384918211,10022.779990965,14094,"[954, 270]",False,Right,0.0,A,fake,False,"[[861, 186], [843, 474], [645, 474], [807, 708]]","[1287, 10530]",,"[[1389, 468]]",,,10034.377325349918,1.0,5.0,1.0,0.14850854873657227,0,0,0,,B,Right,1,1
778,4,1,13.301055669784546,10022.779990965,14094,"[954, 270]",False,Right,0.0,A,fake,False,"[[726, 114], [834, 312], [618, 438], [600, 456], [924, 726]]","[1206, 9936]",,"[[402, 558]]",,,10036.081046634785,1.0,7.0,0.0,0.054411888122558594,0,0,0,,B,Left,1,1
791,4,1,13.534368515014648,10022.779990965,14094,"[954, 270]",False,Left,0.0,A,fake,False,"[[702, 36], [810, 234], [594, 360], [576, 378], [900, 648], [684, 774]]","[1194, 9858]",,"[[390, 480]]",,,10036.314359480015,1.0,8.0,1.0,0.658935546875,0,0,0,,B,Left,1,1
857,4,1,14.682285070419312,10022.779990965,14094,"[954, 270]",False,Right,0.0,A,fake,False,"[[1134, 252], [918, 378], [900, 612]]","[1416, 9462]",,"[[612, 84]]",,,10037.46227603542,1.0,9.0,1.0,0.1463015079498291,0,0,0,,B,Left,1,1
1596,4,1,27.377960443496704,10022.779990965,14094,"[954, 270]",False,Right,0.0,A,fake,False,"[[1161, 192], [1089, 318], [1233, 390], [891, 462], [639, 498], [855, 534], [1107, 642]]","[1299, 5028]",,"[[495, 708]]",,,10050.157951408497,1.0,20.0,1.0,0.1416761875152588,0,0,0,,B,Left,1,1
1753,4,1,30.042323112487797,10022.779990965,14094,"[954, 270]",False,Right,0.0,A,fake,False,"[[1134, 204], [972, 564], [1260, 600], [1206, 636]]","[1344, 4086]",,"[[540, 702]]",,,10052.822314077488,1.0,23.0,1.0,0.18285918235778453,0,0,0,,B,Left,1,1
1776,4,1,30.42582893371582,10022.779990965,14094,"[954, 270]",False,Right,0.0,A,fake,False,"[[1062, 66], [900, 426], [1188, 462], [1134, 498], [756, 696]]","[1272, 3948]",,"[[468, 564]]",,,10053.205819898716,1.0,24.0,0.0,0.08722209930419922,0,0,0,,B,Left,1,1
1793,4,1,30.72131967544556,10022.779990965,14094,"[954, 270]",False,Left,0.0,A,fake,False,"[[864, 324], [1152, 360], [1098, 396], [720, 594]]","[1248, 3846]",,"[[444, 462]]",,,10053.501310640446,1.0,25.0,1.0,0.12071704864501598,0,0,0,,B,Left,1,1
1815,4,1,31.09203100204468,10022.779990965,14094,"[954, 270]",False,Right,0.0,A,fake,False,"[[912, 192], [1200, 228], [1146, 264], [768, 462]]","[1284, 3714]",,"[[480, 330]]",,,10053.872021967045,1.0,26.0,1.0,0.06688380241393332,0,0,0,,B,Left,1,1
1841,4,1,31.52554297447205,10022.779990965,14094,"[954, 270]",False,Left,0.0,A,fake,False,"[[882, 36], [1170, 72], [1116, 108], [738, 306], [936, 720], [666, 792]]","[1266, 3558]",,"[[462, 174]]",,,10054.305533939472,1.0,27.0,1.0,0.10420393943786266,0,0,0,,B,Left,1,1
1859,4,1,31.838651418685917,10022.779990965,14094,"[954, 270]",False,Left,0.0,A,fake,False,"[[1158, 0], [780, 198], [978, 612], [708, 684], [1212, 738], [1212, 792]]","[1308, 3450]",,"[[504, 66]]",,,10054.618642383686,1.0,28.0,0.0,0.09051680564880371,0,0,0,,B,Left,1,1
1871,4,1,32.05897235870361,10022.779990965,14094,"[954, 270]",False,Left,0.0,A,fake,False,"[[816, 126], [1014, 540], [744, 612], [1248, 666], [1248, 720]]","[1344, 3378]",,[],,,10054.838963323704,1.0,29.0,0.0,0.08392667770385742,0,0,0,,B,Left,1,1
1024,3,1,18.338458776474,9845.165407305,14094,"[954, 270]",False,Right,0.0,A,fake,False,"[[1077, 78], [879, 564]]","[1287, 8460]",,"[[1389, 396]]",,,9863.503866081473,1.0,14.0,1.0,0.14303970336914062,0,0,0,,B,Right,1,1
1251,3,1,22.40443778038025,9845.165407305,14094,"[954, 270]",False,Right,0.0,A,fake,False,"[[945, 552], [1197, 786]]","[1299, 7098]",,"[[1401, 744]]",,,9867.56984508538,1.0,17.0,1.0,0.18040490150452015,0,0,0,,B,Right,1,1
1796,3,1,32.12004733085632,9845.165407305,14094,"[954, 270]",False,Right,0.0,A,fake,False,"[[1176, 72], [888, 360], [852, 378], [924, 486], [546, 576], [564, 648], [996, 810]]","[1224, 3828]",,"[[420, 30], [1326, 750]]",,,9877.285454635856,1.0,25.0,1.0,0.10335683822631836,0,0,0,,B,Right,1,1
1823,3,1,32.59020376205444,9845.165407305,14094,"[954, 270]",False,Right,0.0,A,fake,False,"[[846, 198], [810, 216], [882, 324], [504, 414], [522, 486], [954, 648], [900, 684]]","[1182, 3666]",,"[[1284, 588]]",,,9877.755611067054,1.0,26.0,0.0,0.12286257743835449,0,0,0,,B,Right,1,1
1849,3,1,33.03976559638977,9845.165407305,14094,"[954, 270]",False,Right,0.0,A,fake,False,"[[798, 42], [762, 60], [834, 168], [456, 258], [474, 330], [906, 492], [852, 528]]","[1134, 3510]",,"[[1236, 432]]",,,9878.20517290139,1.0,27.0,0.0,0.11469125747680664,0,0,0,,B,Right,1,1
1937,3,1,34.56098508834839,9845.165407305,14094,"[954, 270]",False,Right,0.0,A,fake,False,"[[909, 0], [1071, 360], [873, 378], [1035, 414], [531, 522], [513, 522]]","[1191, 2982]",,"[[387, 570]]",,,9879.726392393348,1.0,30.0,1.0,0.12654995918273926,0,0,0,,B,Left,1,1
1955,3,1,34.878437995910645,9845.165407305,14094,"[954, 270]",False,Left,0.0,A,fake,False,"[[1023, 252], [825, 270], [987, 306], [483, 414], [465, 414]]","[1155, 2874]",,"[[351, 462]]",,,9880.04384530091,1.0,31.0,1.0,0.12013363838195801,0,0,0,,B,Left,1,1
1411,1,1,24.78327369689941,8701.62582381,14094,"[954, 270]",False,Right,0.0,A,no_drift,False,"[[1299, 114], [1011, 132], [1227, 168]]","[1347, 6138]",,"[[1449, 792]]",,,8726.4090975069,1.0,16.0,0.0,0.0,0,0,0,,B,Left,1,1
1432,1,1,25.14155960083008,8701.62582381,14094,"[954, 270]",False,Right,0.0,A,no_drift,False,"[[1005, 6], [1221, 42], [699, 762], [1293, 762], [1239, 780]]","[1341, 6012]",,"[[1443, 666]]",,,8726.76738341083,1.0,17.0,0.0,0.068442821502682,0,0,0,,B,Left,1,1
1484,1,1,26.05151414871216,8701.62582381,14094,"[954, 270]",False,Right,0.0,A,no_drift,False,"[[669, 450], [1263, 450], [1209, 468], [741, 522], [1263, 558]]","[1311, 5700]",,"[[1413, 354]]",,,8727.677337958712,1.0,18.0,0.0,0.12354469299315696,0,0,0,,B,Left,1,1
1547,1,1,27.151185274124146,8701.62582381,14094,"[954, 270]",False,Right,0.0,A,no_drift,False,"[[714, 72], [1308, 72], [1254, 90], [786, 144], [1308, 180], [1164, 468], [858, 504]]","[1356, 5322]",,[],,,8728.777009084124,1.0,20.0,0.0,0.22505760192871094,0,0,0,,B,Left,1,1
572,1,1,9.936797618865969,8914.39389003,14094,"[954, 270]",False,Left,0.0,B,invisible,False,"[[1194, 36], [1230, 90], [636, 108], [1194, 288], [1086, 342], [942, 558], [1284, 612], [1158, 648], [1158, 810], [690, 810]]","[1308, 11172]",,"[[1410, 444]]",,,8924.330687648866,1.0,3.0,0.0,0.3249948024749738,0,0,0,,A,Right,1,1
885,1,1,15.485540866851808,8914.39389003,14094,"[954, 270]",False,Right,0.0,B,invisible,False,"[[1140, 48], [1158, 192], [1212, 300], [816, 390], [996, 498], [1140, 696]]","[1494, 9294]",,"[[1596, 672]]",,,8929.879430896852,1.0,8.0,1.0,0.7162556648254377,0,0,0,,A,Right,1,1
939,1,1,16.451727628707886,8914.39389003,14094,"[954, 270]",False,Right,0.0,B,invisible,False,"[[570, 66], [750, 174], [894, 372], [858, 660]]","[1248, 8970]",,"[[1350, 348]]",,,8930.845617658708,1.0,9.0,0.0,0.23300671577453613,0,0,0,,A,Right,1,1
1029,1,1,18.053278923034668,8914.39389003,14094,"[954, 270]",False,Left,0.0,B,invisible,False,"[[837, 120], [783, 336], [783, 354], [747, 390], [1035, 570]]","[1239, 8430]",,"[[1341, 708]]",,,8932.447168953035,1.0,11.0,1.0,0.1509547233581543,0,0,0,,A,Right,1,1
1562,1,1,27.419867038726807,8914.39389003,14094,"[954, 270]",False,Right,0.0,B,invisible,False,"[[1239, 0], [771, 54], [1293, 90], [1149, 378], [843, 414]]","[1341, 5232]",,"[[1443, 660]]",,,8941.813757068727,1.0,20.0,0.0,0.16786980628967285,0,0,0,,A,Right,1,1
1673,1,1,29.37198305130005,8914.39389003,14094,"[954, 270]",False,Right,0.0,B,invisible,False,"[[1206, 252], [774, 270], [1188, 378], [1242, 522]]","[1398, 4566]",,"[[594, 588]]",,,8943.7658730813,1.0,22.0,0.0,0.2636065483093226,0,0,0,,A,Right,1,1
799,4,2,13.999257564544678,8642.02360495,14094,"[954, 270]",False,Right,0.0,B,no_drift,False,"[[882, 186], [666, 312], [648, 330], [972, 600], [756, 726]]","[1254, 9810]",,"[[450, 432]]",,,8656.022862514545,1.0,10.0,0.0,0.11908841133117676,0,0,0,,A,Left,1,1
1948,4,2,34.4996919631958,8642.02360495,14094,"[954, 270]",False,Right,0.0,B,no_drift,False,"[[1083, 78], [813, 150], [1317, 204], [1317, 258], [1209, 402], [1173, 528], [1299, 582], [1155, 636]]","[1401, 2916]",,"[[1503, 522]]",,,8676.523296913196,1.0,33.0,1.0,0.0519411563873291,0,0,0,,A,Right,1,1
821,5,1,14.36756682395935,10536.19801818,14094,"[954, 270]",False,Right,0.0,B,no_drift,False,"[[657, 342], [1143, 378], [675, 432], [909, 558], [1197, 576], [999, 666], [639, 684]]","[1281, 9678]",,"[[477, 516]]",,,10550.56558500396,1.0,13.0,1.0,0.11120748519897283,0,0,0,,A,Left,1,1
847,5,1,14.815425634384155,10536.19801818,14094,"[954, 270]",False,Right,0.0,B,no_drift,False,"[[615, 186], [1101, 222], [633, 276], [867, 402], [1155, 420], [957, 510], [597, 528]]","[1239, 9522]",,"[[435, 360]]",,,10551.013443814385,1.0,14.0,0.0,0.1810598373413086,0,0,0,,A,Left,1,1
1003,5,1,17.60470175743103,10536.19801818,14094,"[954, 270]",False,Left,0.0,B,no_drift,False,"[[798, 132], [744, 150], [1050, 564], [870, 708]]","[1290, 8586]",,"[[1392, 702]]",,,10553.802719937432,1.0,18.0,0.0,0.0941627025604248,0,0,0,,A,Left,1,1
1026,5,1,18.0428307056427,10536.19801818,14094,"[954, 270]",False,Left,0.0,B,no_drift,False,"[[780, 12], [1086, 426], [906, 570]]","[1326, 8448]",,"[[1428, 564]]",,,10554.240848885644,1.0,19.0,0.0,0.08793687820434926,0,0,0,,A,Left,1,1
1050,5,1,18.456417083740234,10536.19801818,14094,"[954, 270]",False,Right,0.0,B,no_drift,False,"[[1122, 282], [942, 426], [1212, 768], [708, 768]]","[1350, 8304]",,"[[1452, 420]]",,,10554.654435263741,1.0,20.0,1.0,0.31097888946533203,0,0,0,,A,Left,1,1
677,4,1,11.974157571792604,9729.826914685,14094,"[954, 270]",False,Right,0.0,A,no_drift,False,"[[873, 198], [855, 486], [657, 486], [819, 720]]","[1299, 10542]",,"[[1401, 480]]",,,9741.801072256792,1.0,9.0,1.0,0.23262691497802557,0,0,0,,B,Right,1,1
1407,4,1,24.84907841682434,9729.826914685,14094,"[954, 270]",False,Right,0.0,A,no_drift,False,"[[684, 12], [846, 300], [810, 336], [1098, 462], [1080, 642]]","[1164, 6162]",,"[[1266, 636]]",,,9754.675993101824,1.0,22.0,0.0,0.06812977790832164,0,0,0,,B,Left,1,1
1428,4,1,25.227864503860477,9729.826914685,14094,"[954, 270]",False,Left,0.0,A,no_drift,False,"[[816, 174], [780, 210], [1068, 336], [1050, 516], [924, 714], [600, 786]]","[1146, 6036]",,"[[1248, 510]]",,,9755.05477918886,1.0,23.0,1.0,0.38690972328185325,0,0,0,,B,Left,1,1
1024,6,1,17.880136728286743,9259.265644725,14094,"[954, 270]",False,Right,0.0,B,invisible,False,"[[1077, 78], [843, 114], [1275, 114], [1185, 510], [861, 582], [1167, 618], [1149, 708]]","[1467, 8460]",,"[[1569, 342]]",,,9277.145781453286,1.0,14.0,1.0,0.06906533241271973,0,0,0,,A,Right,1,1
1809,6,1,31.64820170402527,9259.265644725,14094,"[954, 270]",False,Left,0.0,B,invisible,False,"[[1122, 120], [1086, 210], [1176, 210], [798, 228], [1230, 570], [1050, 624]]","[1254, 3750]",,"[[450, 708]]",,,9290.913846429024,1.0,28.0,0.0,0.1892309188842738,0,0,0,,A,Left,1,1
1868,6,1,32.69080424308777,9259.265644725,14094,"[954, 270]",False,Right,0.0,B,invisible,False,"[[1296, 216], [1116, 270], [954, 522], [900, 594]]","[1308, 3396]",,"[[504, 354]]",,,9291.956448968087,1.0,29.0,1.0,0.2923543453216553,0,0,0,,A,Left,1,1
1983,6,1,34.75136470794678,9259.265644725,14094,"[954, 270]",False,Left,0.0,B,invisible,False,"[[801, 300], [729, 498], [981, 624], [1179, 714], [801, 768]]","[1257, 2706]",,"[[1359, 762]]",,,9294.017009432946,1.0,31.0,0.0,0.14959001541137695,0,0,0,,A,Right,1,1
2006,6,1,35.165934801101685,9259.265644725,14094,"[954, 270]",False,Left,0.0,B,invisible,False,"[[855, 162], [783, 360], [1035, 486], [1233, 576], [855, 630]]","[1311, 2568]",,"[[1413, 624]]",,,9294.4315795261,1.0,32.0,0.0,0.15634799003601074,0,0,0,,A,Right,1,1
2044,6,1,35.853702783584595,9259.265644725,14094,"[954, 270]",False,Right,0.0,B,invisible,False,"[[843, 132], [1095, 258], [1293, 348], [915, 402], [861, 600], [1131, 690], [771, 726]]","[1359, 2340]",,"[[1461, 396]]",,,9295.119347508584,1.0,33.0,1.0,0.20070147514343262,0,0,0,,A,Right,1,1
525,1,1,9.228219985961914,9615.75621175,14094,"[954, 270]",False,Left,0.0,B,no_drift,False,"[[810, 174], [1116, 318], [1152, 372], [558, 390], [1116, 570], [1008, 624]]","[1230, 11454]",,"[[1332, 726]]",,,9624.984431735962,1.0,2.0,1.0,0.15794992446899414,0,0,0,,A,Right,1,1
586,1,1,10.310779809951782,9615.75621175,14094,"[954, 270]",False,Right,0.0,B,no_drift,False,"[[1212, 6], [618, 24], [1176, 204], [1068, 258], [924, 474], [1266, 528], [1140, 564], [1140, 726], [672, 726], [1194, 780]]","[1278, 11088]",,"[[1380, 360]]",,,9626.066991559952,1.0,3.0,1.0,0.2098245620727539,0,0,0,,A,Right,1,1
1012,1,1,17.883378267288208,9615.75621175,14094,"[954, 270]",False,Right,0.0,B,no_drift,False,"[[810, 222], [756, 438], [756, 456], [720, 492], [1008, 672]]","[1200, 8532]",,"[[1302, 810]]",,,9633.639590017288,1.0,14.0,0.0,0.06843018531799316,1,0,1,3.0,A,Right,1,1
1030,1,1,18.19676423072815,9615.75621175,14094,"[954, 270]",False,Left,0.0,B,no_drift,False,"[[780, 114], [726, 330], [726, 348], [690, 384], [978, 564]]","[1182, 8424]",,"[[1284, 702]]",,,9633.952975980728,1.0,15.0,1.0,0.3012056350708008,0,0,0,,A,Right,1,1
1072,1,1,18.94693946838379,9615.75621175,14094,"[954, 270]",False,Left,0.0,B,no_drift,False,"[[834, 78], [834, 96], [798, 132], [1086, 312], [798, 672]]","[1290, 8172]",,"[[1392, 450]]",,,9634.703151218384,1.0,16.0,0.0,0.10521864891052246,0,0,0,,A,Right,1,1
719,2,1,12.22136092185974,10249.91637661,14094,"[954, 270]",False,Right,0.0,B,fake,False,"[[1098, 270], [882, 504], [900, 540], [648, 558], [1260, 630]]","[1308, 10290]",,"[[1410, 552]]",,,10262.137737531859,1.0,8.0,0.0,0.2853291034698504,0,0,0,,A,Right,1,1
757,2,1,12.874069690704346,10249.91637661,14094,"[954, 270]",False,Left,0.0,B,fake,False,"[[990, 42], [774, 276], [792, 312], [540, 330], [1152, 402], [756, 600], [990, 654], [576, 672], [1008, 690], [594, 708]]","[1212, 10062]",,"[[1314, 324]]",,,10262.790446300703,1.0,9.0,1.0,0.10775208473205389,0,0,0,,A,Right,1,1
925,2,1,15.791032314300535,10249.91637661,14094,"[954, 270]",False,Right,0.0,B,fake,False,"[[1071, 6], [1125, 258], [873, 510], [909, 672], [1017, 780]]","[1371, 9054]",,"[[567, 504]]",,,10265.7074089243,1.0,12.0,1.0,0.3298249244689959,0,0,0,,A,Left,1,1
1236,2,1,21.154518842697144,10249.91637661,14094,"[954, 270]",False,Right,0.0,B,fake,False,"[[954, 534], [972, 714]]","[1308, 7188]",,"[[504, 546]]",,,10271.070895452696,1.0,17.0,1.0,0.1411457061767578,0,0,0,,A,Left,1,1
1259,2,1,21.554484128952023,10249.91637661,14094,"[954, 270]",False,Right,0.0,B,fake,False,"[[900, 396], [918, 576], [990, 738], [684, 738]]","[1254, 7050]",,"[[450, 408]]",,,10271.470860738951,1.0,18.0,0.0,0.13323712348938344,0,0,0,,A,Left,1,1
1738,2,1,29.8211932182312,10249.91637661,14094,"[954, 270]",False,Right,0.0,B,fake,False,"[[693, 114], [639, 384], [891, 492], [819, 600], [927, 690]]","[1263, 4176]",,"[[1365, 558]]",,,10279.73756982823,1.0,27.0,1.0,0.166642427444458,0,0,0,,A,Right,1,1
1764,2,1,30.272125482559204,10249.91637661,14094,"[954, 270]",False,Right,0.0,B,fake,False,"[[573, 228], [825, 336], [753, 444], [861, 534]]","[1197, 4020]",,"[[1299, 402]]",,,10280.188502092558,1.0,28.0,0.0,0.12442398071288707,0,0,0,,A,Right,1,1
1249,2,1,21.94103026390076,8386.959305035001,14094,"[954, 270]",False,Right,0.0,B,no_drift,False,"[[942, 456], [960, 636], [1032, 798], [726, 798]]","[1296, 7110]",,"[[492, 468]]",,,8408.900335298902,1.0,9.0,1.0,0.08882069587707164,0,0,0,,A,Right,1,1
1758,2,1,30.931076765060425,8386.959305035001,14094,"[954, 270]",False,Right,0.0,B,no_drift,False,"[[657, 264], [909, 372], [837, 480], [945, 570]]","[1281, 4056]",,"[[1383, 438]]",,,8417.890381800062,1.0,16.0,0.0,0.9248239994049037,0,0,0,,A,Left,1,1
1015,3,1,17.91257333755493,9434.137331565,14094,"[954, 270]",False,Right,0.0,A,invisible,False,"[[1101, 132], [903, 618]]","[1311, 8514]",,"[[1413, 450]]",,,9452.049904902555,1.0,15.0,0.0,0.13306212425231934,0,0,0,,B,Right,1,1
1254,3,1,22.19829750061035,9434.137331565,14094,"[954, 270]",False,Right,0.0,A,invisible,False,"[[948, 534], [1200, 768], [840, 804]]","[1302, 7080]",,"[[1404, 726]]",,,9456.33562906561,1.0,23.0,0.0,0.1251685619354248,0,0,0,,B,Right,1,1
1284,3,1,22.740196466445923,9434.137331565,14094,"[954, 270]",False,Right,0.0,A,invisible,False,"[[900, 354], [1152, 588], [792, 624], [630, 804]]","[1254, 6900]",,"[[1356, 546]]",,,9456.877528031446,1.0,24.0,0.0,0.14900755882263184,0,0,0,,B,Right,1,1
1830,3,1,32.54190182685852,9434.137331565,14094,"[954, 270]",False,Left,0.0,A,invisible,False,"[[768, 156], [732, 174], [804, 282], [426, 372], [444, 444], [876, 606], [822, 642]]","[1116, 3624]",,"[[1218, 546]]",,,9466.679233391858,1.0,32.0,0.0,0.7873702049255371,0,0,0,,B,Right,1,1
1931,3,1,34.29982876777649,9434.137331565,14094,"[954, 270]",False,Left,0.0,A,invisible,False,"[[1131, 0], [1077, 36], [1239, 396], [1041, 414], [1203, 450], [699, 558], [681, 558]]","[1371, 3018]",,"[[567, 606]]",,,9468.437160332776,1.0,34.0,1.0,0.06880307197570801,0,0,0,,B,Left,1,1
1951,3,1,34.6494779586792,9434.137331565,14094,"[954, 270]",False,Right,0.0,A,invisible,False,"[[1269, 276], [1071, 294], [1233, 330], [729, 438], [711, 438]]","[1389, 2898]",,"[[585, 486]]",,,9468.786809523679,1.0,35.0,1.0,0.1871201992034912,0,0,0,,B,Left,1,1
650,4,1,11.43485164642334,9317.60504575,14094,"[954, 270]",False,Right,0.0,A,invisible,False,"[[1125, 108], [855, 360], [837, 648], [639, 648]]","[1281, 10704]",,"[[1383, 642]]",,,9329.039897396424,1.0,7.0,1.0,0.03668642044067383,0,0,0,,B,Right,1,1
668,4,1,11.749770164489746,9317.60504575,14094,"[954, 270]",False,Right,0.0,A,invisible,False,"[[1107, 0], [837, 252], [819, 540], [621, 540], [783, 774]]","[1263, 10596]",,"[[1365, 534]]",,,9329.35481591449,1.0,8.0,0.0,0.2277231216430664,0,0,0,,B,Right,1,1
757,4,1,13.317041158676147,9317.60504575,14094,"[954, 270]",False,Right,0.0,A,invisible,False,"[[807, 6], [609, 6], [771, 240], [879, 438], [663, 564], [645, 582]]","[1254, 10062]",,"[[1356, 0], [450, 684]]",,,9330.922086908677,1.0,10.0,0.0,0.31548523902893066,0,0,0,,B,Right,1,1
757,4,1,13.317041158676147,9317.60504575,14094,"[954, 270]",False,Right,0.0,A,invisible,False,"[[807, 6], [609, 6], [771, 240], [879, 438], [663, 564], [645, 582]]","[1254, 10062]",,"[[1356, 0], [450, 684]]",,,9330.922086908677,1.0,10.0,0.0,0.31548523902893066,0,0,0,,B,Left,1,1
798,4,1,14.034645080566406,9317.60504575,14094,"[954, 270]",False,Left,0.0,A,invisible,False,"[[768, 192], [552, 318], [534, 336], [858, 606], [642, 732]]","[1152, 9816]",,"[[348, 438]]",,,9331.639690830567,1.0,11.0,1.0,0.6448652744293213,0,0,0,,B,Left,1,1
1639,4,1,28.876169681549072,9317.60504575,14094,"[954, 270]",False,Left,0.0,A,invisible,False,"[[1053, 60], [1197, 132], [855, 204], [603, 240], [819, 276], [1071, 384]]","[1275, 4770]",,"[[471, 450]]",,,9346.48121543155,1.0,28.0,0.0,0.14143443107604625,0,0,0,,B,Left,1,1
1738,4,1,30.589099884033203,9317.60504575,14094,"[954, 270]",False,Left,0.0,A,invisible,False,"[[1158, 294], [996, 654], [1284, 690], [1230, 726]]","[1380, 4176]",,"[[576, 792]]",,,9348.194145634034,1.0,31.0,0.0,0.07258296012878418,0,0,0,,B,Left,1,1
1755,4,1,30.883357286453247,9317.60504575,14094,"[954, 270]",False,Right,0.0,A,invisible,False,"[[1188, 192], [1026, 552], [1314, 588], [1260, 624]]","[1398, 4074]",,"[[594, 690]]",,,9348.488403036454,1.0,32.0,1.0,0.29427599906921387,0,0,0,,B,Left,1,1
1784,4,1,31.381582021713257,9317.60504575,14094,"[954, 270]",False,Right,0.0,A,invisible,False,"[[1080, 18], [918, 378], [1206, 414], [1152, 450], [774, 648]]","[1290, 3900]",,"[[486, 516]]",,,9348.986627771714,1.0,33.0,0.0,0.1880795955657959,0,0,0,,B,Left,1,1
1815,4,1,31.91865420341492,9317.60504575,14094,"[954, 270]",False,Left,0.0,A,invisible,False,"[[846, 192], [1134, 228], [1080, 264], [702, 462]]","[1230, 3714]",,"[[426, 330]]",,,9349.523699953415,1.0,34.0,1.0,0.12406325340270641,0,0,0,,B,Left,1,1
528,1,1,9.037160873413086,10079.36756517,14094,"[954, 270]",False,Left,0.0,B,fake,False,"[[816, 156], [1122, 300], [1158, 354], [564, 372], [1122, 552], [1014, 606]]","[1236, 11436]",,"[[1338, 708]]",,,10088.404726043413,1.0,2.0,1.0,0.18209791183471857,0,0,0,,A,Right,1,1
582,1,1,9.958728551864624,10079.36756517,14094,"[954, 270]",False,Right,0.0,B,fake,False,"[[1230, 30], [636, 48], [1194, 228], [1086, 282], [942, 498], [1284, 552], [1158, 588], [1158, 750], [690, 750], [1212, 804]]","[1296, 11112]",,"[[1398, 384]]",,,10089.326293721864,1.0,3.0,1.0,0.21947360038757147,0,0,0,,A,Right,1,1
875,1,1,14.970601320266724,10079.36756517,14094,"[954, 270]",False,Right,0.0,B,fake,False,"[[1047, 36], [795, 108], [813, 252], [867, 360], [471, 450], [651, 558], [795, 756]]","[1149, 9354]",,"[[1251, 732]]",,,10094.338166490266,1.0,13.0,0.0,0.08406853675842285,0,0,0,,A,Right,1,1
1033,1,1,17.705427408218384,10079.36756517,14094,"[954, 270]",False,Left,0.0,B,fake,False,"[[804, 96], [750, 312], [750, 330], [714, 366], [1002, 546]]","[1206, 8406]",,"[[1308, 684]]",,,10097.072992578218,1.0,16.0,1.0,0.2189035415649414,0,0,0,,A,Right,1,1
